1990-10-13,Praying For Time,George Michael
1990-10-06,Close To You,Maxi Priest
1990-09-29,(Can't Live Without Your) Love And Affection,Nelson
1990-09-22,Release Me,Wilson Phillips
1990-09-15,Release Me,Wilson Phillips
1990-09-08,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi
1990-09-01,If Wishes Came True,Sweet Sensation
1990-08-25,Vision Of Love,Mariah Carey
1990-08-18,Vision Of Love,Mariah Carey
1990-08-11,Vision Of Love,Mariah Carey
1990-08-04,Vision Of Love,Mariah Carey
1990-07-28,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown
1990-07-21,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown
1990-07-14,Step By Step,New Kids On The Block
1990-07-07,Step By Step,New Kids On The Block
1990-06-30,Step By Step,New Kids On The Block
1990-06-23,"It Must Have Been Love (From ""Pretty Woman"")",Roxette
1990-06-16,"It Must Have Been Love (From ""Pretty Woman"")",Roxette
1990-06-09,Hold On,Wilson Phillips
1990-06-02,Vogue,Madonna
1990-05-26,Vogue,Madonna
1990-05-19,Vogue,Madonna
1990-05-12,Nothing Compares 2 U,Sinead O'Connor
1990-05-05,Nothing Compares 2 U,Sinead O'Connor
1990-04-28,Nothing Compares 2 U,Sinead O'Connor
1990-04-21,Nothing Compares 2 U,Sinead O'Connor
1990-04-14,I'll Be Your Everything,Tommy Page
1990-04-07,Love Will Lead You Back,Taylor Dayne
1990-03-31,Black Velvet,Alannah Myles
1990-03-24,Black Velvet,Alannah Myles
1990-03-17,Escapade,Janet Jackson
1990-03-10,Escapade,Janet Jackson
1990-03-03,Escapade,Janet Jackson
1990-02-24,Opposites Attract,Paula Abdul (Duet With The Wild Pair)
1990-02-17,Opposites Attract,Paula Abdul (Duet With The Wild Pair)
1990-02-10,Opposites Attract,Paula Abdul (Duet With The Wild Pair)
1990-02-03,How Am I Supposed To Live Without You,Michael Bolton
1990-01-27,How Am I Supposed To Live Without You,Michael Bolton
1990-01-20,How Am I Supposed To Live Without You,Michael Bolton
1990-01-13,Another Day In Paradise,Phil Collins
1990-01-06,Another Day In Paradise,Phil Collins
1989-12-30,Another Day In Paradise,Phil Collins
1989-12-23,Another Day In Paradise,Phil Collins
1989-12-16,We Didn't Start The Fire,Billy Joel
1989-12-09,We Didn't Start The Fire,Billy Joel
1989-12-02,Blame It On The Rain,Milli Vanilli
1989-11-25,Blame It On The Rain,Milli Vanilli
1989-11-18,When I See You Smile,Bad English
1989-11-11,When I See You Smile,Bad English
1989-11-04,Listen To Your Heart,Roxette
1989-10-28,Miss You Much,Janet Jackson
1989-10-21,Miss You Much,Janet Jackson
1989-10-14,Miss You Much,Janet Jackson
1989-10-07,Miss You Much,Janet Jackson
1989-09-30,Girl I'm Gonna Miss You,Milli Vanilli
1989-09-23,Girl I'm Gonna Miss You,Milli Vanilli
1989-09-16,Don't Wanna Lose You,Gloria Estefan
1989-09-09,Hangin' Tough,New Kids On The Block
1989-09-02,Cold Hearted,Paula Abdul
1989-08-26,Right Here Waiting,Richard Marx
1989-08-19,Right Here Waiting,Richard Marx
1989-08-12,Right Here Waiting,Richard Marx
1989-08-05,"Batdance (From ""Batman"")",Prince
1989-07-29,Toy Soldiers,Martika
1989-07-22,Toy Soldiers,Martika
1989-07-15,If You Don't Know Me By Now,Simply Red
1989-07-08,Good Thing,Fine Young Cannibals
1989-07-01,Baby Don't Forget My Number,Milli Vanilli
1989-06-24,Satisfied,Richard Marx
1989-06-17,I'll Be Loving You (Forever),New Kids On The Block
1989-06-10,"Wind Beneath My Wings (From ""Beaches"")",Bette Midler
1989-06-03,"Rock On (From ""Dream A Little Dream"")",Michael Damian
1989-05-27,Forever Your Girl,Paula Abdul
1989-05-20,Forever Your Girl,Paula Abdul
1989-05-13,I'll Be There For You,Bon Jovi
1989-05-06,Like A Prayer,Madonna
1989-04-29,Like A Prayer,Madonna
1989-04-22,Like A Prayer,Madonna
1989-04-15,She Drives Me Crazy,Fine Young Cannibals
1989-04-08,The Look,Roxette
1989-04-01,Eternal Flame,The Bangles
1989-03-25,The Living Years,Mike + The Mechanics
1989-03-18,Lost In Your Eyes,Debbie Gibson
1989-03-11,Lost In Your Eyes,Debbie Gibson
1989-03-04,Lost In Your Eyes,Debbie Gibson
1989-02-25,Straight Up,Paula Abdul
1989-02-18,Straight Up,Paula Abdul
1989-02-11,Straight Up,Paula Abdul
1989-02-04,When I'm With You,Sheriff
1989-01-28,Two Hearts,Phil Collins
1989-01-21,Two Hearts,Phil Collins
1989-01-14,My Prerogative,Bobby Brown
1989-01-07,Every Rose Has Its Thorn,Poison
1988-12-31,Every Rose Has Its Thorn,Poison
1988-12-24,Every Rose Has Its Thorn,Poison
1988-12-17,Look Away,Chicago
1988-12-10,Look Away,Chicago
1988-12-03,"Baby, I Love Your Way/Freebird Medley",Will To Power
1988-11-26,Bad Medicine,Bon Jovi
1988-11-19,Bad Medicine,Bon Jovi
1988-11-12,"Wild, Wild West",The Escape Club
1988-11-05,"Kokomo (From""Cocktail"" )",The Beach Boys
1988-10-29,Groovy Kind Of Love,Phil Collins
1988-10-22,Groovy Kind Of Love,Phil Collins
1988-10-15,Red Red Wine,UB40
1988-10-08,Love Bites,Def Leppard
1988-10-01,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin
1988-09-24,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin
1988-09-17,Sweet Child O' Mine,Guns N' Roses
1988-09-10,Sweet Child O' Mine,Guns N' Roses
1988-09-03,Monkey,George Michael
1988-08-27,Monkey,George Michael
1988-08-20,Roll With It,Steve Winwood
1988-08-13,Roll With It,Steve Winwood
1988-08-06,Roll With It,Steve Winwood
1988-07-30,Roll With It,Steve Winwood
1988-07-23,Hold On To The Nights,Richard Marx
1988-07-16,The Flame,Cheap Trick
1988-07-09,The Flame,Cheap Trick
1988-07-02,Dirty Diana,Michael Jackson
1988-06-25,Foolish Beat,Debbie Gibson
1988-06-18,Together Forever,Rick Astley
1988-06-11,One More Try,George Michael
1988-06-04,One More Try,George Michael
1988-05-28,One More Try,George Michael
1988-05-21,Anything For You,Gloria Estefan & Miami Sound Machine
1988-05-14,Anything For You,Gloria Estefan & Miami Sound Machine
1988-05-07,Wishing Well,Terence Trent D'Arby
1988-04-30,Where Do Broken Hearts Go,Whitney Houston
1988-04-23,Where Do Broken Hearts Go,Whitney Houston
1988-04-16,"Get Outta My Dreams, Get Into My Car",Billy Ocean
1988-04-09,"Get Outta My Dreams, Get Into My Car",Billy Ocean
1988-04-02,Man In The Mirror,Michael Jackson
1988-03-26,Man In The Mirror,Michael Jackson
1988-03-19,Never Gonna Give You Up,Rick Astley
1988-03-12,Never Gonna Give You Up,Rick Astley
1988-03-05,Father Figure,George Michael
1988-02-27,Father Figure,George Michael
1988-02-20,Seasons Change,Expose
1988-02-13,Could've Been,Tiffany
1988-02-06,Could've Been,Tiffany
1988-01-30,Need You Tonight,INXS
1988-01-23,The Way You Make Me Feel,Michael Jackson
1988-01-16,Got My Mind Set On You,George Harrison
1988-01-09,So Emotional,Whitney Houston
1988-01-02,Faith,George Michael
1987-12-26,Faith,George Michael
1987-12-19,Faith,George Michael
1987-12-12,Faith,George Michael
1987-12-05,Heaven Is A Place On Earth,Belinda Carlisle
1987-11-28,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes
1987-11-21,Mony Mony,Billy Idol
1987-11-14,I Think We're Alone Now,Tiffany
1987-11-07,I Think We're Alone Now,Tiffany
1987-10-31,Bad,Michael Jackson
1987-10-24,Bad,Michael Jackson
1987-10-17,Lost In Emotion,Lisa Lisa And Cult Jam
1987-10-10,Here I Go Again,Whitesnake
1987-10-03,Didn't We Almost Have It All,Whitney Houston
1987-09-26,Didn't We Almost Have It All,Whitney Houston
1987-09-19,I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett
1987-09-12,La Bamba,Los Lobos
1987-09-05,La Bamba,Los Lobos
1987-08-29,La Bamba,Los Lobos
1987-08-22,Who's That Girl,Madonna
1987-08-15,I Still Haven't Found What I'm Looking For,U2
1987-08-08,I Still Haven't Found What I'm Looking For,U2
1987-08-01,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger
1987-07-25,Alone,Heart
1987-07-18,Alone,Heart
1987-07-11,Alone,Heart
1987-07-04,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston
1987-06-27,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston
1987-06-20,Head To Toe,Lisa Lisa And Cult Jam
1987-06-13,Always,Atlantic Starr
1987-06-06,You Keep Me Hangin' On,Kim Wilde
1987-05-30,With or Without You,U2
1987-05-23,With or Without You,U2
1987-05-16,With or Without You,U2
1987-05-09,(I Just) Died In Your Arms,Cutting Crew
1987-05-02,(I Just) Died In Your Arms,Cutting Crew
1987-04-25,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael
1987-04-18,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael
1987-04-11,Nothing's Gonna Stop Us Now,Starship
1987-04-04,Nothing's Gonna Stop Us Now,Starship
1987-03-28,Lean On Me,Club Nouveau
1987-03-21,Lean On Me,Club Nouveau
1987-03-14,Jacob's Ladder,Huey Lewis & The News
1987-03-07,Livin' On A Prayer,Bon Jovi
1987-02-28,Livin' On A Prayer,Bon Jovi
1987-02-21,Livin' On A Prayer,Bon Jovi
1987-02-14,Livin' On A Prayer,Bon Jovi
1987-02-07,Open Your Heart,Madonna
1987-01-31,At This Moment,Billy Vera & The Beaters
1987-01-24,At This Moment,Billy Vera & The Beaters
1987-01-17,Shake You Down,Gregory Abbott
1987-01-10,Walk Like An Egyptian,The Bangles
1987-01-03,Walk Like An Egyptian,The Bangles
1986-12-27,Walk Like An Egyptian,The Bangles
1986-12-20,Walk Like An Egyptian,The Bangles
1986-12-13,The Way It Is,Bruce Hornsby & The Range
1986-12-06,The Next Time I Fall,Peter Cetera With Amy Grant
1986-11-29,You Give Love A Bad Name,Bon Jovi
1986-11-22,Human,The Human League
1986-11-15,Amanda,Boston
1986-11-08,Amanda,Boston
1986-11-01,True Colors,Cyndi Lauper
1986-10-25,True Colors,Cyndi Lauper
1986-10-18,When I Think Of You,Janet Jackson
1986-10-11,When I Think Of You,Janet Jackson
1986-10-04,Stuck With You,Huey Lewis & The News
1986-09-27,Stuck With You,Huey Lewis & The News
1986-09-20,Stuck With You,Huey Lewis & The News
1986-09-13,"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin
1986-09-06,Venus,Bananarama
1986-08-30,Higher Love,Steve Winwood
1986-08-23,Papa Don't Preach,Madonna
1986-08-16,Papa Don't Preach,Madonna
1986-08-09,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera
1986-08-02,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera
1986-07-26,Sledgehammer,Peter Gabriel
1986-07-19,Invisible Touch,Genesis
1986-07-12,Holding Back The Years,Simply Red
1986-07-05,There'll Be Sad Songs (To Make You Cry),Billy Ocean
1986-06-28,On My Own,Patti LaBelle & Michael McDonald
1986-06-21,On My Own,Patti LaBelle & Michael McDonald
1986-06-14,On My Own,Patti LaBelle & Michael McDonald
1986-06-07,Live To Tell,Madonna
1986-05-31,Greatest Love Of All,Whitney Houston
1986-05-24,Greatest Love Of All,Whitney Houston
1986-05-17,Greatest Love Of All,Whitney Houston
1986-05-10,West End Girls,Pet Shop Boys
1986-05-03,Addicted To Love,Robert Palmer
1986-04-26,Kiss,Prince And The Revolution
1986-04-19,Kiss,Prince And The Revolution
1986-04-12,Rock Me Amadeus,Falco
1986-04-05,Rock Me Amadeus,Falco
1986-03-29,Rock Me Amadeus,Falco
1986-03-22,These Dreams,Heart
1986-03-15,Sara,Starship
1986-03-08,Kyrie,Mr. Mister
1986-03-01,Kyrie,Mr. Mister
1986-02-22,How Will I Know,Whitney Houston
1986-02-15,How Will I Know,Whitney Houston
1986-02-08,That's What Friends Are For,Dionne & Friends
1986-02-01,That's What Friends Are For,Dionne & Friends
1986-01-25,That's What Friends Are For,Dionne & Friends
1986-01-18,That's What Friends Are For,Dionne & Friends
1986-01-11,"Say You, Say Me",Lionel Richie
1986-01-04,"Say You, Say Me",Lionel Richie
1985-12-28,"Say You, Say Me",Lionel Richie
1985-12-21,"Say You, Say Me",Lionel Richie
1985-12-14,Broken Wings,Mr. Mister
1985-12-07,Broken Wings,Mr. Mister
1985-11-30,Separate Lives,Phil Collins and Marilyn Martin
1985-11-23,We Built This City,Starship
1985-11-16,We Built This City,Starship
1985-11-09,Miami Vice Theme,Jan Hammer
1985-11-02,Part-Time Lover,Stevie Wonder
1985-10-26,Saving All My Love For You,Whitney Houston
1985-10-19,Take On Me,a-ha
1985-10-12,Oh Sheila,Ready For The World
1985-10-05,Money For Nothing,Dire Straits
1985-09-28,Money For Nothing,Dire Straits
1985-09-21,Money For Nothing,Dire Straits
1985-09-14,St. Elmo's Fire (Man In Motion),John Parr
1985-09-07,St. Elmo's Fire (Man In Motion),John Parr
1985-08-31,The Power Of Love,Huey Lewis & The News
1985-08-24,The Power Of Love,Huey Lewis & The News
1985-08-17,Shout,Tears For Fears
1985-08-10,Shout,Tears For Fears
1985-08-03,Shout,Tears For Fears
1985-07-27,Everytime You Go Away,Paul Young
1985-07-20,A View To A Kill,Duran Duran
1985-07-13,A View To A Kill,Duran Duran
1985-07-06,Sussudio,Phil Collins
1985-06-29,Heaven,Bryan Adams
1985-06-22,Heaven,Bryan Adams
1985-06-15,Everybody Wants To Rule The World,Tears For Fears
1985-06-08,Everybody Wants To Rule The World,Tears For Fears
1985-06-01,Everything She Wants,Wham!
1985-05-25,Everything She Wants,Wham!
1985-05-18,Don't You (Forget About Me),Simple Minds
1985-05-11,Crazy For You,Madonna
1985-05-04,We Are The World,USA For Africa
1985-04-27,We Are The World,USA For Africa
1985-04-20,We Are The World,USA For Africa
1985-04-13,We Are The World,USA For Africa
1985-04-06,One More Night,Phil Collins
1985-03-30,One More Night,Phil Collins
1985-03-23,Can't Fight This Feeling,REO Speedwagon
1985-03-16,Can't Fight This Feeling,REO Speedwagon
1985-03-09,Can't Fight This Feeling,REO Speedwagon
1985-03-02,Careless Whisper,Wham! Featuring George Michael
1985-02-23,Careless Whisper,Wham! Featuring George Michael
1985-02-16,Careless Whisper,Wham! Featuring George Michael
1985-02-09,I Want To Know What Love Is,Foreigner
1985-02-02,I Want To Know What Love Is,Foreigner
1985-01-26,Like A Virgin,Madonna
1985-01-19,Like A Virgin,Madonna
1985-01-12,Like A Virgin,Madonna
1985-01-05,Like A Virgin,Madonna
1984-12-29,Like A Virgin,Madonna
1984-12-22,Like A Virgin,Madonna
1984-12-15,Out Of Touch,Daryl Hall John Oates
1984-12-08,Out Of Touch,Daryl Hall John Oates
1984-12-01,Wake Me Up Before You Go-Go,Wham!
1984-11-24,Wake Me Up Before You Go-Go,Wham!
1984-11-17,Wake Me Up Before You Go-Go,Wham!
1984-11-10,Caribbean Queen (No More Love On The Run),Billy Ocean
1984-11-03,Caribbean Queen (No More Love On The Run),Billy Ocean
1984-10-27,I Just Called To Say I Love You,Stevie Wonder
1984-10-20,I Just Called To Say I Love You,Stevie Wonder
1984-10-13,I Just Called To Say I Love You,Stevie Wonder
1984-10-06,Let's Go Crazy,Prince And The Revolution
1984-09-29,Let's Go Crazy,Prince And The Revolution
1984-09-22,Missing You,John Waite
1984-09-15,What's Love Got To Do With It,Tina Turner
1984-09-08,What's Love Got To Do With It,Tina Turner
1984-09-01,What's Love Got To Do With It,Tina Turner
1984-08-25,Ghostbusters,Ray Parker Jr.
1984-08-18,Ghostbusters,Ray Parker Jr.
1984-08-11,Ghostbusters,Ray Parker Jr.
1984-08-04,When Doves Cry,Prince
1984-07-28,When Doves Cry,Prince
1984-07-21,When Doves Cry,Prince
1984-07-14,When Doves Cry,Prince
1984-07-07,When Doves Cry,Prince
1984-06-30,The Reflex,Duran Duran
1984-06-23,The Reflex,Duran Duran
1984-06-16,Time After Time,Cyndi Lauper
1984-06-09,Time After Time,Cyndi Lauper
1984-06-02,Let's Hear It For The Boy,Deniece Williams
1984-05-26,Let's Hear It For The Boy,Deniece Williams
1984-05-19,Hello,Lionel Richie
1984-05-12,Hello,Lionel Richie
1984-05-05,Against All Odds (Take A Look At Me Now),Phil Collins
1984-04-28,Against All Odds (Take A Look At Me Now),Phil Collins
1984-04-21,Against All Odds (Take A Look At Me Now),Phil Collins
1984-04-14,Footloose,Kenny Loggins
1984-04-07,Footloose,Kenny Loggins
1984-03-31,Footloose,Kenny Loggins
1984-03-24,Jump,Van Halen
1984-03-17,Jump,Van Halen
1984-03-10,Jump,Van Halen
1984-03-03,Jump,Van Halen
1984-02-25,Jump,Van Halen
1984-02-18,Karma Chameleon,Culture Club
1984-02-11,Karma Chameleon,Culture Club
1984-02-04,Karma Chameleon,Culture Club
1984-01-28,Owner Of A Lonely Heart,Yes
1984-01-21,Owner Of A Lonely Heart,Yes
1984-01-14,Say Say Say,Paul McCartney And Michael Jackson
1984-01-07,Say Say Say,Paul McCartney And Michael Jackson
1983-12-31,Say Say Say,Paul McCartney And Michael Jackson
1983-12-24,Say Say Say,Paul McCartney And Michael Jackson
1983-12-17,Say Say Say,Paul McCartney And Michael Jackson
1983-12-10,Say Say Say,Paul McCartney And Michael Jackson
1983-12-03,All Night Long (All Night),Lionel Richie
1983-11-26,All Night Long (All Night),Lionel Richie
1983-11-19,All Night Long (All Night),Lionel Richie
1983-11-12,All Night Long (All Night),Lionel Richie
1983-11-05,Islands In The Stream,Kenny Rogers Duet With Dolly Parton
1983-10-29,Islands In The Stream,Kenny Rogers Duet With Dolly Parton
1983-10-22,Total Eclipse Of The Heart,Bonnie Tyler
1983-10-15,Total Eclipse Of The Heart,Bonnie Tyler
1983-10-08,Total Eclipse Of The Heart,Bonnie Tyler
1983-10-01,Total Eclipse Of The Heart,Bonnie Tyler
1983-09-24,Tell Her About It,Billy Joel
1983-09-17,Maniac,Michael Sembello
1983-09-10,Maniac,Michael Sembello
1983-09-03,Sweet Dreams (Are Made Of This),Eurythmics
1983-08-27,Every Breath You Take,The Police
1983-08-20,Every Breath You Take,The Police
1983-08-13,Every Breath You Take,The Police
1983-08-06,Every Breath You Take,The Police
1983-07-30,Every Breath You Take,The Police
1983-07-23,Every Breath You Take,The Police
1983-07-16,Every Breath You Take,The Police
1983-07-09,Every Breath You Take,The Police
1983-07-02,Flashdance...What A Feeling,Irene Cara
1983-06-25,Flashdance...What A Feeling,Irene Cara
1983-06-18,Flashdance...What A Feeling,Irene Cara
1983-06-11,Flashdance...What A Feeling,Irene Cara
1983-06-04,Flashdance...What A Feeling,Irene Cara
1983-05-28,Flashdance...What A Feeling,Irene Cara
1983-05-21,Let's Dance,David Bowie
1983-05-14,Beat It,Michael Jackson
1983-05-07,Beat It,Michael Jackson
1983-04-30,Beat It,Michael Jackson
1983-04-23,Come On Eileen,Dexys Midnight Runners
1983-04-16,Billie Jean,Michael Jackson
1983-04-09,Billie Jean,Michael Jackson
1983-04-02,Billie Jean,Michael Jackson
1983-03-26,Billie Jean,Michael Jackson
1983-03-19,Billie Jean,Michael Jackson
1983-03-12,Billie Jean,Michael Jackson
1983-03-05,Billie Jean,Michael Jackson
1983-02-26,"Baby, Come To Me",Patti Austin A Duet With James Ingram
1983-02-19,"Baby, Come To Me",Patti Austin A Duet With James Ingram
1983-02-12,Down Under,Men At Work
1983-02-05,Africa,Toto
1983-01-29,Down Under,Men At Work
1983-01-22,Down Under,Men At Work
1983-01-15,Down Under,Men At Work
1983-01-08,Maneater,Daryl Hall John Oates
1983-01-01,Maneater,Daryl Hall John Oates
1982-12-25,Maneater,Daryl Hall John Oates
1982-12-18,Maneater,Daryl Hall John Oates
1982-12-11,Mickey,Toni Basil
1982-12-04,Truly,Lionel Richie
1982-11-27,Truly,Lionel Richie
1982-11-20,Up Where We Belong,Joe Cocker And Jennifer Warnes
1982-11-13,Up Where We Belong,Joe Cocker And Jennifer Warnes
1982-11-06,Up Where We Belong,Joe Cocker And Jennifer Warnes
1982-10-30,Who Can It Be Now?,Men At Work
1982-10-23,Jack & Diane,John Cougar
1982-10-16,Jack & Diane,John Cougar
1982-10-09,Jack & Diane,John Cougar
1982-10-02,Jack & Diane,John Cougar
1982-09-25,Abracadabra,The Steve Miller Band
1982-09-18,Hard To Say I'm Sorry,Chicago
1982-09-11,Hard To Say I'm Sorry,Chicago
1982-09-04,Abracadabra,The Steve Miller Band
1982-08-28,Eye Of The Tiger,Survivor
1982-08-21,Eye Of The Tiger,Survivor
1982-08-14,Eye Of The Tiger,Survivor
1982-08-07,Eye Of The Tiger,Survivor
1982-07-31,Eye Of The Tiger,Survivor
1982-07-24,Eye Of The Tiger,Survivor
1982-07-17,Don't You Want Me,The Human League
1982-07-10,Don't You Want Me,The Human League
1982-07-03,Don't You Want Me,The Human League
1982-06-26,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-06-19,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-06-12,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-06-05,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-05-29,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-05-22,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-05-15,Ebony And Ivory,Paul McCartney And Stevie Wonder
1982-05-08,Chariots Of Fire - Titles,Vangelis
1982-05-01,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-04-24,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-04-17,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-04-10,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-04-03,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-03-27,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-03-20,I Love Rock 'N Roll,Joan Jett & the Blackhearts
1982-03-13,Centerfold,The J. Geils Band
1982-03-06,Centerfold,The J. Geils Band
1982-02-27,Centerfold,The J. Geils Band
1982-02-20,Centerfold,The J. Geils Band
1982-02-13,Centerfold,The J. Geils Band
1982-02-06,Centerfold,The J. Geils Band
1982-01-30,I Can't Go For That (No Can Do),Daryl Hall John Oates
1982-01-23,Physical,Olivia Newton-John
1982-01-16,Physical,Olivia Newton-John
1982-01-09,Physical,Olivia Newton-John
1982-01-02,Physical,Olivia Newton-John
1981-12-26,Physical,Olivia Newton-John
1981-12-19,Physical,Olivia Newton-John
1981-12-12,Physical,Olivia Newton-John
1981-12-05,Physical,Olivia Newton-John
1981-11-28,Physical,Olivia Newton-John
1981-11-21,Physical,Olivia Newton-John
1981-11-14,Private Eyes,Daryl Hall John Oates
1981-11-07,Private Eyes,Daryl Hall John Oates
1981-10-31,Arthur's Theme (Best That You Can Do),Christopher Cross
1981-10-24,Arthur's Theme (Best That You Can Do),Christopher Cross
1981-10-17,Arthur's Theme (Best That You Can Do),Christopher Cross
1981-10-10,Endless Love,Diana Ross & Lionel Richie
1981-10-03,Endless Love,Diana Ross & Lionel Richie
1981-09-26,Endless Love,Diana Ross & Lionel Richie
1981-09-19,Endless Love,Diana Ross & Lionel Richie
1981-09-12,Endless Love,Diana Ross & Lionel Richie
1981-09-05,Endless Love,Diana Ross & Lionel Richie
1981-08-29,Endless Love,Diana Ross & Lionel Richie
1981-08-22,Endless Love,Diana Ross & Lionel Richie
1981-08-15,Endless Love,Diana Ross & Lionel Richie
1981-08-08,Jessie's Girl,Rick Springfield
1981-08-01,Jessie's Girl,Rick Springfield
1981-07-25,The One That You Love,Air Supply
1981-07-18,Bette Davis Eyes,Kim Carnes
1981-07-11,Bette Davis Eyes,Kim Carnes
1981-07-04,Bette Davis Eyes,Kim Carnes
1981-06-27,Bette Davis Eyes,Kim Carnes
1981-06-20,Medley,Stars On 45
1981-06-13,Bette Davis Eyes,Kim Carnes
1981-06-06,Bette Davis Eyes,Kim Carnes
1981-05-30,Bette Davis Eyes,Kim Carnes
1981-05-23,Bette Davis Eyes,Kim Carnes
1981-05-16,Bette Davis Eyes,Kim Carnes
1981-05-09,Morning Train (Nine To Five),Sheena Easton
1981-05-02,Morning Train (Nine To Five),Sheena Easton
1981-04-25,Kiss On My List,Daryl Hall John Oates
1981-04-18,Kiss On My List,Daryl Hall John Oates
1981-04-11,Kiss On My List,Daryl Hall John Oates
1981-04-04,Rapture,Blondie
1981-03-28,Rapture,Blondie
1981-03-21,Keep On Loving You,REO Speedwagon
1981-03-14,9 To 5,Dolly Parton
1981-03-07,I Love A Rainy Night,Eddie Rabbitt
1981-02-28,I Love A Rainy Night,Eddie Rabbitt
1981-02-21,9 To 5,Dolly Parton
1981-02-14,Celebration,Kool & The Gang
1981-02-07,Celebration,Kool & The Gang
1981-01-31,The Tide Is High,Blondie
1981-01-24,(Just Like) Starting Over,John Lennon
1981-01-17,(Just Like) Starting Over,John Lennon
1981-01-10,(Just Like) Starting Over,John Lennon
1981-01-03,(Just Like) Starting Over,John Lennon
1980-12-27,(Just Like) Starting Over,John Lennon
1980-12-20,Lady,Kenny Rogers
1980-12-13,Lady,Kenny Rogers
1980-12-06,Lady,Kenny Rogers
1980-11-29,Lady,Kenny Rogers
1980-11-22,Lady,Kenny Rogers
1980-11-15,Lady,Kenny Rogers
1980-11-08,Woman In Love,Barbra Streisand
1980-11-01,Woman In Love,Barbra Streisand
1980-10-25,Woman In Love,Barbra Streisand
1980-10-18,Another One Bites The Dust,Queen
1980-10-11,Another One Bites The Dust,Queen
1980-10-04,Another One Bites The Dust,Queen
1980-09-27,Upside Down,Diana Ross
1980-09-20,Upside Down,Diana Ross
1980-09-13,Upside Down,Diana Ross
1980-09-06,Upside Down,Diana Ross
1980-08-30,Sailing,Christopher Cross
1980-08-23,Magic,Olivia Newton-John
1980-08-16,Magic,Olivia Newton-John
1980-08-09,Magic,Olivia Newton-John
1980-08-02,Magic,Olivia Newton-John
1980-07-26,It's Still Rock And Roll To Me,Billy Joel
1980-07-19,It's Still Rock And Roll To Me,Billy Joel
1980-07-12,Coming Up (Live At Glasgow),Paul McCartney And Wings
1980-07-05,Coming Up (Live At Glasgow),Paul McCartney And Wings
1980-06-28,Coming Up (Live At Glasgow),Paul McCartney And Wings
1980-06-21,Funkytown,"Lipps, Inc."
1980-06-14,Funkytown,"Lipps, Inc."
1980-06-07,Funkytown,"Lipps, Inc."
1980-05-31,Funkytown,"Lipps, Inc."
1980-05-24,Call Me,Blondie
1980-05-17,Call Me,Blondie
1980-05-10,Call Me,Blondie
1980-05-03,Call Me,Blondie
1980-04-26,Call Me,Blondie
1980-04-19,Call Me,Blondie
1980-04-12,Another Brick In The Wall (Part II),Pink Floyd
1980-04-05,Another Brick In The Wall (Part II),Pink Floyd
1980-03-29,Another Brick In The Wall (Part II),Pink Floyd
1980-03-22,Another Brick In The Wall (Part II),Pink Floyd
1980-03-15,Crazy Little Thing Called Love,Queen
1980-03-08,Crazy Little Thing Called Love,Queen
1980-03-01,Crazy Little Thing Called Love,Queen
1980-02-23,Crazy Little Thing Called Love,Queen
1980-02-16,Do That To Me One More Time,Captain & Tennille
1980-02-09,Rock With You,Michael Jackson
1980-02-02,Rock With You,Michael Jackson
1980-01-26,Rock With You,Michael Jackson
1980-01-19,Rock With You,Michael Jackson
1980-01-12,Escape (The Pina Colada Song),Rupert Holmes
1980-01-05,Please Don't Go,KC And The Sunshine Band
1979-12-29,Escape (The Pina Colada Song),Rupert Holmes
1979-12-22,Escape (The Pina Colada Song),Rupert Holmes
1979-12-15,Babe,Styx
1979-12-08,Babe,Styx
1979-12-01,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer
1979-11-24,No More Tears (Enough Is Enough),Barbra Streisand/Donna Summer
1979-11-17,Still,Commodores
1979-11-10,Heartache Tonight,Eagles
